store_id,dept_id,residual_count,mean_residual,median_residual,residual_mad,robust_daily_scale,residual_std,positive_residual_share,skewness,q90,q95,q975,q99,top_1pct_abs_share
CA_2,HOUSEHOLD_2,196.0,4.178818172354972,-0.9015471463175119,21.313127605217886,31.598842987496035,39.29624593015249,0.4846938775510204,0.997793197047486,52.97853130342091,68.47496372109445,89.5433895536549,131.8768402081677,0.057014204331239625
CA_3,FOODS_1,196.0,-10.324067164080079,-10.963225900431524,57.005740575399386,84.51671097708713,82.51491176078525,0.413265306122449,0.4490898457688443,96.79095971978015,136.50856022987378,160.9900971348978,217.60080540508827,0.03712580777479724
CA_3,FOODS_2,196.0,24.393625223027968,19.32929378433107,60.30496607303485,89.40814269988147,83.7355587179383,0.576530612244898,0.17228464922277162,138.77102841694938,175.72681920780227,194.4951393661059,205.7955615305895,0.03259757840664025
CA_3,FOODS_3,196.0,-48.69578817129907,-99.70089216060046,177.11533481713923,262.5911953998906,317.7186427643066,0.34183673469387754,0.8520574119008612,409.84529354168114,556.146177809509,660.8944402122836,927.0635630211102,0.04036139544238676
CA_3,HOBBIES_1,196.0,-12.95560343121562,-17.284551210056833,48.584548754680384,72.03145198368914,79.33755606640969,0.4336734693877551,0.4144455725724001,91.0087375279918,127.13212277610624,161.56489829663016,206.57735595253396,0.03642090143656977
CA_3,HOBBIES_2,196.0,8.408460669669063,5.9958096885073715,11.824488114226863,17.530986078152747,19.7681884760331,0.6173469387755102,1.018437268265182,35.670528602570286,46.67123733330807,57.428116775699074,70.08531969850043,0.05076904924175015
CA_3,HOUSEHOLD_1,196.0,10.100759853939149,10.772075366960053,90.3091173850678,133.8922974351015,138.48203579764566,0.5204081632653061,0.5990378183383944,182.16287691981233,251.73821495253924,297.8183335525404,428.3267382107948,0.046290095005874034
CA_3,HOUSEHOLD_2,196.0,9.897634825836017,6.711384836731298,24.59293604665001,36.461486982763304,41.035077379748444,0.6020408163265306,0.06627697956268305,59.88312307107134,75.12511588743335,87.23345521317106,122.00521829773524,0.043459786737545636
CA_4,FOODS_1,196.0,-5.059328838474793,-6.7921501628499215,28.08952581399977,41.64553097183606,41.53209407446875,0.4030612244897959,0.24717815014355202,47.57480145293155,66.1831029045129,85.14726033343689,100.45521196606757,0.04214720565782612
CA_4,FOODS_2,196.0,2.8846395880531057,1.6868153598325932,27.14676900574389,40.24779972791589,41.33401358640316,0.5255102040816326,0.1978321630207073,53.05887245238188,71.34166168991592,83.21787896496281,111.22735284628273,0.04221241679285534
CA_4,FOODS_3,196.0,-7.946987679198454,-20.564469341628865,82.83956872779777,122.81794459583297,119.6730141743066,0.4387755102040816,0.48402207298657773,168.01732790508072,214.77754056124488,235.614098310899,307.1191013181254,0.0365576265900713
CA_4,HOBBIES_1,196.0,15.369277970419729,17.797473947712007,44.98346205820138,66.69248084748936,66.770677438435,0.5867346938775511,0.3807904073634569,103.19048829096675,124.34019187074159,162.0106756844443,195.29290054034652,0.041734452969167016
CA_4,HOBBIES_2,196.0,-3.0293905206290845,-4.853258986152097,5.516812523555503,8.179226247423388,10.040475014072662,0.32142857142857145,1.353756615362375,8.774769467713542,15.442662442827238,20.6990692713244,34.74701714089981,0.047807610056606185
CA_4,HOUSEHOLD_1,196.0,0.4732503867342278,-0.5125904054322916,27.446773223557045,40.69258598124567,40.38668981649546,0.49489795918367346,0.08130995257666608,53.14125190724488,62.64337484969269,76.82256547238129,85.44204060462414,0.03647031879472327
CA_4,HOUSEHOLD_2,196.0,-0.022333053362093343,-1.7121137630641527,11.315396448391532,16.776206774385283,17.566357690549516,0.44387755102040816,0.3218326659314282,24.628213092922053,33.055712143990775,35.91127585532923,41.03270536443255,0.034183591052073976
TX_1,FOODS_1,196.0,5.86779429721004,-0.9311714245148295,36.50129950167778,54.11682664118747,57.6477486839108,0.49489795918367346,0.5291538508521448,86.76605532125947,115.02598849510667,125.79418367956274,159.3078106462704,0.04013021466736913
TX_1,FOODS_2,196.0,-6.197372899336988,-7.186717777808838,31.20890428565167,46.27032149390716,45.61854671310924,0.4336734693877551,0.12678111855679602,48.74696573140238,68.73638133694024,89.4933350673574,103.13065615109427,0.0313660771072675
TX_1,FOODS_3,196.0,-24.606479394185737,-31.405419510436786,107.07598465532374,158.75085484998297,150.37000538277655,0.4030612244897959,0.16202888668085777,170.65605342821368,238.6298298986609,274.6520492356942,327.30383028581923,0.032872753889013326
TX_1,HOBBIES_1,196.0,8.771653654081401,1.6634564539410945,29.001335081115414,42.99737939126171,47.673547131583724,0.5204081632653061,0.873333555394135,73.42007759268532,99.92895674631653,122.18309121188173,139.252980804944,0.04740364229053578
TX_1,HOBBIES_2,196.0,4.506957636029551,2.421731701345786,10.41278207637724,15.437990706436896,16.46317382701677,0.5969387755102041,0.855733107503505,26.124242811641082,34.30548948512947,36.98196265941362,55.9339947281845,0.05350843755891596
TX_1,HOUSEHOLD_1,196.0,25.754894157725538,19.80622775937286,48.36902802588162,71.71192095117209,77.95797916772781,0.6173469387755102,0.7806918437653796,119.82146889748697,161.01912432760938,185.57269112122097,252.07668031280667,0.05370837344797748
