snapshot_at,count,mean,std,min,10%,25%,50%,75%,90%,max
2017-09-30 23:59:59,2247.0,0.1419601462716444,0.18219404600438013,0.0006985295358933078,0.00176670269640299,0.006390502757153048,0.053498917813378066,0.22509400340708569,0.4558499784118872,0.8367850649845758
2017-10-31 23:59:59,2282.0,0.14152582538168515,0.1810874741016109,0.0007027875671759825,0.0017852498497735797,0.0061462786200919325,0.05116189790053888,0.22591103000982019,0.45316212691237473,0.8331707639652964
